movie_id,title,year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_norm
860,"Believers, The (1987)",1987.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8552631578947368
861,Nosferatu a Venezia (1986),1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8421052631578947
862,Jingle All the Way (1996),1996.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.631578947368421
864,My Fellow Americans (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
865,"Ice Storm, The (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
866,Michael (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
867,"Whole Wide World, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
868,Hearts and Minds (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
869,Fools Rush In (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
870,Touch (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
871,Vegas Vacation (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
872,Love Jones (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
873,Picture Perfect (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
874,Career Girls (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
875,She's So Lovely (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9868421052631579
876,Money Talks (1997),1997.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
877,Excess Baggage (1997),1997.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
878,That Darn Cat! (1997),1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9868421052631579
879,"Peacemaker, The (1997)",1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9868421052631579
880,Soul Food (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
881,Money Talks (1997),1997.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
882,Washington Square (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
883,Telling Lies in America (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
884,Year of the Horse (1997),1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
885,Phantoms (1998),1998.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
886,"Life Less Ordinary, A (1997)",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9868421052631579
887,Eve's Bayou (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
888,One Night Stand (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
889,"Tango Lesson, The (1997)",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
890,Mortal Kombat: Annihilation (1997),1997.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
891,Bent (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9868421052631579
892,Flubber (1997),1997.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9868421052631579
893,For Richer or Poorer (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
894,Home Alone 3 (1997),1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
895,Scream 2 (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9868421052631579
896,"Sweet Hereafter, The (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
897,Time Tracers (1995),1995.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9605263157894737
898,"Postman, The (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
899,"Winter Guest, The (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
900,Kundun (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
901,Mr. Magoo (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
902,"Big Lebowski, The (1998)",1998.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1.0
903,Afterglow (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9868421052631579
904,Ma vie en rose (My Life in Pink) (1997),1997.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
905,Great Expectations (1998),1998.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
906,Oscar & Lucinda (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9868421052631579
907,Vermin (1998),1998.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
908,Half Baked (1998),1998.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
909,Dangerous Beauty (1998),1998.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
910,Nil By Mouth (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
911,Twilight (1998),1998.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
912,U.S. Marshalls (1998),1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
913,Love and Death on Long Island (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
914,Wild Things (1998),1998.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1.0
915,Primary Colors (1998),1998.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
916,Lost in Space (1998),1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0
917,Mercury Rising (1998),1998.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
918,City of Angels (1998),1998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
919,"City of Lost Children, The (1995)",1995.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9605263157894737
920,Two Bits (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
921,Farewell My Concubine (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9342105263157895
922,Dead Man (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
923,Raise the Red Lantern (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
924,White Squall (1996),1996.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
925,Unforgettable (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
926,Down Periscope (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
928,"Craft, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9736842105263158
929,Harriet the Spy (1996),1996.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
930,Chain Reaction (1996),1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
931,"Island of Dr. Moreau, The (1996)",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
932,First Kid (1996),1996.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
933,"Funeral, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
934,"Preacher's Wife, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
935,Paradise Road (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9868421052631579
936,Brassed Off (1996),1996.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9736842105263158
937,"Thousand Acres, A (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
938,"Smile Like Yours, A (1997)",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
939,Murder in the First (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9605263157894737
940,Airheads (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
941,With Honors (1994),1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
942,What's Love Got to Do with It (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
943,Killing Zoe (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9473684210526315
944,Renaissance Man (1994),1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9473684210526315
945,Charade (1963),1963.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.5394736842105263
946,"Fox and the Hound, The (1981)",1981.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7763157894736842
947,"Big Blue, The (Grand bleu, Le) (1988)",1988.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.868421052631579
948,Booty Call (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
949,How to Make an American Quilt (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
950,Georgia (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
951,"Indian in the Cupboard, The (1995)",1995.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9605263157894737
952,Blue in the Face (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
953,Unstrung Heroes (1995),1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
954,Unzipped (1995),1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
955,Before Sunrise (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
956,Nobody's Fool (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
957,Pushing Hands (1992),1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9210526315789473
958,To Live (Huozhe) (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
959,Dazed and Confused (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
960,Naked (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
961,Orlando (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
962,Ruby in Paradise (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
963,Some Folks Call It a Sling Blade (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9342105263157895
964,"Month by the Lake, A (1995)",1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
965,Funny Face (1957),1957.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4605263157894737
966,"Affair to Remember, An (1957)",1957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4605263157894737
967,Little Lord Fauntleroy (1936),1936.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18421052631578946
968,"Inspector General, The (1949)",1949.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35526315789473684
969,Winnie the Pooh and the Blustery Day (1968),1968.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6052631578947368
970,Hear My Song (1991),1991.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9078947368421053
971,Mediterraneo (1991),1991.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9078947368421053
972,Passion Fish (1992),1992.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9210526315789473
973,Grateful Dead (1995),1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
974,Eye for an Eye (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
975,Fear (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
976,Solo (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9736842105263158
977,"Substitute, The (1996)",1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
978,Heaven's Prisoners (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9736842105263158
979,"Trigger Effect, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
980,Mother Night (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
981,Dangerous Ground (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
982,Maximum Risk (1996),1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
983,"Rich Man's Wife, The (1996)",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
984,Shadow Conspiracy (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
985,Blood & Wine (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
986,Turbulence (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
987,Underworld (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
988,"Beautician and the Beast, The (1997)",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
989,Cats Don't Dance (1997),1997.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9868421052631579
990,Anna Karenina (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9868421052631579
991,Keys to Tulsa (1997),1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
992,Head Above Water (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
993,Hercules (1997),1997.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9868421052631579
994,"Last Time I Committed Suicide, The (1997)",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
995,"Kiss Me, Guido (1997)",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
996,"Big Green, The (1995)",1995.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
997,Stuart Saves His Family (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
998,Cabin Boy (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
999,Clean Slate (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
1000,Lightning Jack (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
1001,"Stupids, The (1996)",1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1002,"Pest, The (1997)",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
1003,That Darn Cat! (1997),1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9868421052631579
1004,Geronimo: An American Legend (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
1006,Until the End of the World (Bis ans Ende der Welt) (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9078947368421053
1007,Waiting for Guffman (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1008,I Shot Andy Warhol (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1009,Stealing Beauty (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1010,Basquiat (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1011,2 Days in the Valley (1996),1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1012,Private Parts (1997),1997.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
1013,Anaconda (1997),1997.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
1014,Romy and Michele's High School Reunion (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
1015,Shiloh (1997),1997.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
1016,Con Air (1997),1997.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
1017,Trees Lounge (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1018,Tie Me Up! Tie Me Down! (1990),1990.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8947368421052632
1019,"Die xue shuang xiong (Killer, The) (1989)",1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.881578947368421
1020,Gaslight (1944),1944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2894736842105263
1021,8 1/2 (1963),1963.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5394736842105263
1022,"Fast, Cheap & Out of Control (1997)",1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
1023,Fathers' Day (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
1024,Mrs. Dalloway (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
1025,Fire Down Below (1997),1997.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9868421052631579
1026,"Lay of the Land, The (1997)",1997.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
1027,"Shooter, The (1995)",1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1028,Grumpier Old Men (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
1029,Jury Duty (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1030,"Beverly Hillbillies, The (1993)",1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
1031,Lassie (1994),1994.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
1032,Little Big League (1994),1994.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
1033,Homeward Bound II: Lost in San Francisco (1996),1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1034,"Quest, The (1996)",1996.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1035,Cool Runnings (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
1036,Drop Dead Fred (1991),1991.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9078947368421053
1037,Grease 2 (1982),1982.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.7894736842105263
1038,Switchback (1997),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9868421052631579
1039,Hamlet (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1040,Two if by Sea (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
1041,Forget Paris (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
1042,Just Cause (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9605263157894737
1043,Rent-a-Kid (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1044,"Paper, The (1994)",1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
1045,Fearless (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
1046,Malice (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9342105263157895
1047,Multiplicity (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1048,She's the One (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
1049,House Arrest (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1050,"Ghost and Mrs. Muir, The (1947)",1947.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.32894736842105265
1051,"Associate, The (1996)",1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1052,Dracula: Dead and Loving It (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
1053,Now and Then (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
1054,Mr. Wrong (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1055,"Simple Twist of Fate, A (1994)",1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
1056,Cronos (1992),1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9210526315789473
1057,"Pallbearer, The (1996)",1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1058,"War, The (1994)",1994.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1060,"Adventures of Pinocchio, The (1996)",1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1061,"Evening Star, The (1996)",1996.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
1062,Four Days in September (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
1063,"Little Princess, A (1995)",1995.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
1064,Crossfire (1947),1947.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.32894736842105265
1065,Koyaanisqatsi (1983),1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8026315789473685
1066,Balto (1995),1995.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1067,Bottle Rocket (1996),1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
1068,"Star Maker, The (Uomo delle stelle, L') (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
1069,Amateur (1994),1994.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.9473684210526315
1070,Living in Oblivion (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1071,Party Girl (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
1072,"Pyromaniac's Love Story, A (1995)",1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
1073,Shallow Grave (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9473684210526315
1074,Reality Bites (1994),1994.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
